AMBIENTE,DEVICE,ID,STATUS,DATA,HORA
sala,porta,01,3531.076904 36.925350,2018-11-15,20:37:51.579360
sala,porta,01,37.395966 36.925350,2018-11-15,20:37:51.647602
sala,porta,01,3591.478760 36.889149,2018-11-15,20:37:52.091341
sala,porta,01,37.812283 36.907249,2018-11-15,20:37:52.151560
sala,porta,01,3590.990234 36.907249,2018-11-15,20:37:52.499185
sala,porta,01,37.812283 36.925350,2018-11-15,20:37:52.661446
sala,porta,01,3543.240479 36.925350,2018-11-15,20:37:53.012496
sala,porta,01,37.812283 37.323563,2018-11-15,20:37:53.217489
sala,porta,01,3556.779785 36.925350,2018-11-15,20:37:53.523674
sala,porta,01,37.812283 36.925350,2018-11-15,20:37:53.671612
sala,porta,01,133.220871 36.889149,2018-11-15,20:38:04.584387
sala,porta,01,132.840744 36.943451,2018-11-15,20:38:04.685277
sala,porta,01,133.655289 36.925350,2018-11-15,20:38:04.811485
sala,porta,01,131.483200 36.925350,2018-11-15,20:38:04.993927
sala,porta,01,132.804550 36.925350,2018-11-15,20:38:05.198655
sala,porta,01,133.655289 36.889149,2018-11-15,20:38:05.301689
sala,porta,01,133.220871 36.925350,2018-11-15,20:38:05.506016
sala,porta,01,133.257065 36.925350,2018-11-15,20:38:05.710663
sala,porta,01,137.546921 36.943451,2018-11-15,20:38:05.811635
sala,porta,01,134.506012 36.925350,2018-11-15,20:38:06.023512
sala,porta,01,135.392944 36.925350,2018-11-15,20:38:06.124588
sala,porta,01,134.904221 36.925350,2018-11-15,20:38:06.325295
sala,porta,01,3558.933838 36.925350,2018-11-15,20:38:06.632941
sala,porta,01,37.830383 36.907249,2018-11-15,20:38:06.837094
sala,porta,01,137.565018 36.925350,2018-11-15,20:38:06.940438
sala,porta,01,135.411041 36.925350,2018-11-15,20:38:07.099748
sala,porta,01,134.542221 36.925350,2018-11-15,20:38:07.349176
sala,porta,01,134.542221 36.889149,2018-11-15,20:38:07.450176
sala,porta,01,135.392944 36.925350,2018-11-15,20:38:07.656409
sala,porta,01,3569.703857 36.889149,2018-11-15,20:38:07.963609
sala,porta,01,37.830383 36.907249,2018-11-15,20:38:08.169747
sala,porta,01,134.524109 36.925350,2018-11-15,20:38:08.270676
sala,porta,01,134.940430 36.889149,2018-11-15,20:38:08.476864
sala,porta,01,135.374847 36.889149,2018-11-15,20:38:08.579707
sala,porta,01,137.130615 36.907249,2018-11-15,20:38:08.783206
sala,porta,01,133.655289 36.925350,2018-11-15,20:38:08.989981
sala,porta,01,133.673386 36.889149,2018-11-15,20:38:09.093133
sala,porta,01,133.257065 36.925350,2018-11-15,20:38:09.294982
sala,porta,01,133.220871 36.925350,2018-11-15,20:38:09.395980
sala,porta,01,135.392944 36.889149,2018-11-15,20:38:09.603038
sala,porta,01,134.542221 36.889149,2018-11-15,20:38:09.806530
sala,porta,01,118.414528 36.889149,2018-11-15,20:38:09.907493
sala,porta,01,134.976624 36.925350,2018-11-15,20:38:10.115151
sala,porta,01,135.809265 36.889149,2018-11-15,20:38:10.216362
sala,porta,01,135.827362 36.925350,2018-11-15,20:38:10.360576
sala,porta,01,134.976624 36.889149,2018-11-15,20:38:10.529448
sala,porta,01,133.655289 36.925350,2018-11-15,20:38:10.732954
sala,porta,01,134.107803 36.907249,2018-11-15,20:38:10.933156
sala,porta,01,1768.199219 36.925350,2018-11-15,20:38:11.136697
sala,porta,01,3554.535400 36.925350,2018-11-15,20:38:11.448874
sala,porta,01,77.525131 36.834846,2018-11-15,20:38:11.650446
sala,porta,01,3586.175293 36.925350,2018-11-15,20:38:12.061330
sala,porta,01,77.525131 36.907249,2018-11-15,20:38:12.164973
sala,porta,01,3559.513184 36.943451,2018-11-15,20:38:12.574140
sala,porta,01,38.699215 36.925350,2018-11-15,20:38:12.675087
sala,porta,01,3557.123779 36.925350,2018-11-15,20:38:13.085151
sala,porta,01,75.715065 37.323563,2018-11-15,20:38:13.185804
sala,porta,01,3547.331299 36.925350,2018-11-15,20:38:13.492481
sala,porta,01,78.810280 36.907249,2018-11-15,20:38:13.701666
sala,porta,01,3550.571289 36.907249,2018-11-15,20:38:14.019936
sala,porta,01,74.411819 36.889149,2018-11-15,20:38:14.210008
sala,porta,01,3538.534424 36.925350,2018-11-15,20:38:14.516894
sala,porta,01,76.601997 36.925350,2018-11-15,20:38:14.722393
sala,porta,01,3565.721680 36.925350,2018-11-15,20:38:15.023560
sala,porta,01,38.699215 36.925350,2018-11-15,20:38:15.237586
sala,porta,01,134.524109 36.907249,2018-11-15,20:38:15.338440
sala,porta,01,133.619080 36.925350,2018-11-15,20:38:15.541653
sala,porta,01,133.655289 36.889149,2018-11-15,20:38:15.745784
sala,porta,01,134.958527 36.907249,2018-11-15,20:38:15.846169
sala,porta,01,162.525833 36.925350,2018-11-15,20:38:15.988336
sala,porta,01,159.955536 36.907249,2018-11-15,20:38:16.161093
sala,porta,01,126.270210 36.889149,2018-11-15,20:38:16.361139
sala,porta,01,133.655289 36.907249,2018-11-15,20:38:16.565097
sala,porta,01,3574.609131 36.925350,2018-11-15,20:38:16.872920
sala,porta,01,37.776081 36.925350,2018-11-15,20:38:16.978236
sala,porta,01,163.810989 36.925350,2018-11-15,20:38:17.179720
sala,porta,01,3556.236816 36.925350,2018-11-15,20:38:17.589001
sala,porta,01,37.830383 41.975433,2018-11-15,20:38:17.689372
sala,porta,01,116.097641 36.925350,2018-11-15,20:38:17.896613
sala,porta,01,3564.671875 36.889149,2018-11-15,20:38:18.203549
sala,porta,01,73.542984 36.943451,2018-11-15,20:38:18.408379
sala,porta,01,133.220871 36.925350,2018-11-15,20:38:18.508763
sala,porta,01,3552.037598 36.925350,2018-11-15,20:38:18.920657
sala,porta,01,38.735416 36.925350,2018-11-15,20:38:19.021056
sala,porta,01,118.541229 36.925350,2018-11-15,20:38:19.227472
sala,porta,01,120.930519 36.925350,2018-11-15,20:38:19.327830
sala,porta,01,125.672890 36.889149,2018-11-15,20:38:19.534530
sala,porta,01,134.542221 36.925350,2018-11-15,20:38:19.637933
sala,porta,01,3528.397949 36.925350,2018-11-15,20:38:20.045512
sala,porta,01,38.282898 37.812283,2018-11-15,20:38:20.148842
sala,porta,01,120.966721 36.889149,2018-11-15,20:38:20.307882
sala,porta,01,118.776535 36.925350,2018-11-15,20:38:20.572054
sala,porta,01,121.401131 36.925350,2018-11-15,20:38:20.672448
sala,porta,01,121.419235 36.889149,2018-11-15,20:38:20.866340
sala,porta,01,120.514198 36.925350,2018-11-15,20:38:20.966761
sala,porta,01,119.572968 36.925350,2018-11-15,20:38:21.173325
sala,porta,01,113.997963 36.907249,2018-11-15,20:38:21.277775
sala,porta,01,119.934982 36.925350,2018-11-15,20:38:21.439212
sala,porta,01,122.631981 36.889149,2018-11-15,20:38:21.685444
sala,porta,01,120.876213 37.323563,2018-11-15,20:38:21.785820
sala,porta,01,119.971184 36.925350,2018-11-15,20:38:21.992451
sala,porta,01,121.364929 36.925350,2018-11-15,20:38:22.092828
sala,porta,01,120.459900 36.925350,2018-11-15,20:38:22.299601
sala,porta,01,121.328728 36.925350,2018-11-15,20:38:22.504767
sala,porta,01,120.858116 36.889149,2018-11-15,20:38:22.605136
sala,porta,01,3581.632080 36.925350,2018-11-15,20:38:22.917592
sala,porta,01,37.812283 37.323563,2018-11-15,20:38:23.115096
sala,porta,01,3535.294434 36.925350,2018-11-15,20:38:23.509840
sala,porta,01,37.812283 46.844509,2018-11-15,20:38:23.610181
sala,porta,01,3560.526611 36.925350,2018-11-15,20:38:23.938250
sala,porta,01,38.735416 36.925350,2018-11-15,20:38:24.143533
sala,porta,01,112.332703 36.907249,2018-11-15,20:38:24.248029
sala,porta,01,3549.974121 36.907249,2018-11-15,20:38:24.664171
sala,porta,01,38.699215 37.323563,2018-11-15,20:38:24.764564
sala,porta,01,3545.340332 36.889149,2018-11-15,20:38:25.166993
sala,porta,01,37.776081 36.889149,2018-11-15,20:38:25.269733
sala,porta,01,112.749016 36.907249,2018-11-15,20:38:25.474355
sala,porta,01,113.147232 36.889149,2018-11-15,20:38:25.668031
sala,porta,01,3570.699219 36.925350,2018-11-15,20:38:25.986804
sala,porta,01,37.812283 37.323563,2018-11-15,20:38:26.197046
sala,porta,01,3510.677490 36.889149,2018-11-15,20:38:26.496872
sala,porta,01,38.699215 37.341663,2018-11-15,20:38:26.600435
sala,porta,01,3538.552490 36.943451,2018-11-15,20:38:27.013385
sala,porta,01,38.699215 37.323563,2018-11-15,20:38:27.113748
sala,porta,01,3547.838135 36.925350,2018-11-15,20:38:27.522167
sala,porta,01,38.681114 36.943451,2018-11-15,20:38:27.622511
sala,porta,01,3579.079834 36.925350,2018-11-15,20:38:28.034230
sala,porta,01,75.316849 37.341663,2018-11-15,20:38:28.134567
sala,porta,01,111.427666 36.925350,2018-11-15,20:38:28.341396
sala,porta,01,120.858116 36.925350,2018-11-15,20:38:28.446922
sala,porta,01,3553.992432 36.925350,2018-11-15,20:38:28.853438
sala,porta,01,37.812283 36.925350,2018-11-15,20:38:28.956861
sala,porta,01,3566.264648 36.925350,2018-11-15,20:38:29.365448
sala,porta,01,37.812283 36.925350,2018-11-15,20:38:29.466926
sala,porta,01,3544.453369 36.925350,2018-11-15,20:38:29.877535
sala,porta,01,37.812283 37.323563,2018-11-15,20:38:29.977970
sala,porta,01,119.591064 36.925350,2018-11-15,20:38:30.185156
sala,porta,01,122.179459 36.925350,2018-11-15,20:38:30.389292
sala,porta,01,114.884895 36.907249,2018-11-15,20:38:30.489694
sala,porta,01,3558.535645 36.925350,2018-11-15,20:38:30.902113
sala,porta,01,38.699215 37.359764,2018-11-15,20:38:31.002480
sala,porta,01,3554.951660 36.925350,2018-11-15,20:38:31.316609
sala,porta,01,38.282898 36.925350,2018-11-15,20:38:31.516063
sala,porta,01,3577.487061 36.925350,2018-11-15,20:38:31.822124
sala,porta,01,38.264797 36.925350,2018-11-15,20:38:32.030573
sala,porta,01,379.389862 36.889149,2018-11-15,20:38:32.232666
sala,porta,01,13.394489 36.925350,2018-11-15,20:38:32.333077
sala,porta,01,10.190672 8.525412,2018-11-15,20:38:32.546664
sala,porta,01,9.303740 7.964291,2018-11-15,20:38:32.646984
sala,porta,01,9.140834 9.050330,2018-11-15,20:38:32.848375
sala,porta,01,9.104632 8.851223,2018-11-15,20:38:32.948759
sala,porta,01,9.321840 8.959827,2018-11-15,20:38:33.154494
sala,porta,01,9.665753 10.082068,2018-11-15,20:38:33.254949
sala,porta,01,8.815022 8.815022,2018-11-15,20:38:33.461704
sala,porta,01,5.792212 5.086286,2018-11-15,20:38:33.562102
sala,porta,01,6.009419 5.212990,2018-11-15,20:38:33.769758
sala,porta,01,10.969001 10.389779,2018-11-15,20:38:33.870140
sala,porta,01,15.313159 36.183220,2018-11-15,20:38:34.076333
sala,porta,01,19.222902 3580.528076,2018-11-15,20:38:34.382043
sala,porta,01,18.625580 40.020561,2018-11-15,20:38:34.591791
sala,porta,01,16.924118 3583.297363,2018-11-15,20:38:34.894348
sala,porta,01,10.806094 4.832877,2018-11-15,20:38:35.100049
sala,porta,01,10.136370 8.923626,2018-11-15,20:38:35.200432
sala,porta,01,9.068431 8.597814,2018-11-15,20:38:35.407314
sala,porta,01,8.706418 8.127197,2018-11-15,20:38:35.507725
sala,porta,01,8.959827 8.272002,2018-11-15,20:38:35.714428
sala,porta,01,8.959827 7.276466,2018-11-15,20:38:35.814857
sala,porta,01,9.068431 7.855687,2018-11-15,20:38:36.022516
sala,porta,01,9.774357 8.851223,2018-11-15,20:38:36.122957
sala,porta,01,9.412344 8.036694,2018-11-15,20:38:36.329880
sala,porta,01,9.520947 8.036694,2018-11-15,20:38:36.430346
sala,porta,01,9.738155 21.883699,2018-11-15,20:38:36.636153
sala,porta,01,9.810558 21.575989,2018-11-15,20:38:36.736578
sala,porta,01,10.299276 3558.372803,2018-11-15,20:38:37.148042
sala,porta,01,11.204309 77.307922,2018-11-15,20:38:37.248400
sala,porta,01,11.548222 3575.423584,2018-11-15,20:38:37.556731
sala,porta,01,134.433609 36.889149,2018-11-15,20:38:37.766267
sala,porta,01,121.835548 36.925350,2018-11-15,20:38:37.967951
sala,porta,01,121.383034 36.907249,2018-11-15,20:38:38.068333
sala,porta,01,2723.389160 36.889149,2018-11-15,20:38:38.380271
sala,porta,01,119.591064 36.925350,2018-11-15,20:38:38.582355
sala,porta,01,3557.902100 36.925350,2018-11-15,20:38:38.887928
sala,porta,01,74.393715 37.323563,2018-11-15,20:38:39.098010
sala,porta,01,1230.519165 36.925350,2018-11-15,20:38:39.297909
sala,porta,01,119.192856 36.925350,2018-11-15,20:38:39.400803
sala,porta,01,3575.061523 36.943451,2018-11-15,20:38:39.811036
sala,porta,01,77.525131 37.323563,2018-11-15,20:38:39.911898
sala,porta,01,3569.703857 36.925350,2018-11-15,20:38:40.323014
sala,porta,01,38.735416 36.925350,2018-11-15,20:38:40.424822
sala,porta,01,2295.435303 36.907249,2018-11-15,20:38:40.731642
sala,porta,01,133.220871 36.925350,2018-11-15,20:38:40.937333
sala,porta,01,134.071594 36.925350,2018-11-15,20:38:41.038254
sala,porta,01,132.786453 36.925350,2018-11-15,20:38:41.198460
sala,porta,01,3549.865479 36.907249,2018-11-15,20:38:41.551812
sala,porta,01,76.638199 37.812283,2018-11-15,20:38:41.757739
sala,porta,01,119.971184 37.323563,2018-11-15,20:38:41.858617
sala,porta,01,119.572968 37.323563,2018-11-15,20:38:42.064385
sala,porta,01,3535.692627 36.925350,2018-11-15,20:38:42.370055
sala,porta,01,38.282898 37.341663,2018-11-15,20:38:42.576525
sala,porta,01,147.375580 36.925350,2018-11-15,20:38:42.781250
sala,porta,01,3571.007080 36.889149,2018-11-15,20:38:43.088343
sala,porta,01,38.264797 37.794182,2018-11-15,20:38:43.195544
sala,porta,01,283.347748 36.925350,2018-11-15,20:38:43.397358
sala,porta,01,3583.279297 36.925350,2018-11-15,20:38:43.805508
sala,porta,01,38.735416 36.889149,2018-11-15,20:38:43.906298
sala,porta,01,121.274429 36.925350,2018-11-15,20:38:44.111877
sala,porta,01,119.156654 36.925350,2018-11-15,20:38:44.212757
sala,porta,01,3581.378662 36.907249,2018-11-15,20:38:44.625823
sala,porta,01,38.282898 36.889149,2018-11-15,20:38:44.726635
sala,porta,01,3537.647461 36.889149,2018-11-15,20:38:45.136454
sala,porta,01,38.264797 46.066181,2018-11-15,20:38:45.237340
sala,porta,01,3546.082520 36.925350,2018-11-15,20:38:45.648772
sala,porta,01,38.699215 45.667969,2018-11-15,20:38:45.749601
sala,porta,01,3559.875000 36.925350,2018-11-15,20:38:46.160237
sala,porta,01,37.776081 46.247189,2018-11-15,20:38:46.261196
sala,porta,01,122.179459 36.889149,2018-11-15,20:38:46.467131
sala,porta,01,3534.045410 35.929813,2018-11-15,20:38:46.773239
sala,porta,01,38.735416 37.323563,2018-11-15,20:38:46.896902
sala,porta,01,3565.540527 36.907249,2018-11-15,20:38:47.287965
sala,porta,01,37.812283 37.812283,2018-11-15,20:38:47.491523
sala,porta,01,147.357483 37.812283,2018-11-15,20:38:47.592545
sala,porta,01,138.451950 36.889149,2018-11-15,20:38:47.798353
sala,porta,01,117.437088 37.812283,2018-11-15,20:38:47.899479
sala,porta,01,118.450729 36.889149,2018-11-15,20:38:48.055676
sala,porta,01,119.609169 36.889149,2018-11-15,20:38:48.310432
sala,porta,01,118.360222 37.305462,2018-11-15,20:38:48.411353
sala,porta,01,3548.634521 36.907249,2018-11-15,20:38:48.822746
sala,porta,01,38.699215 36.925350,2018-11-15,20:38:48.924260
sala,porta,01,122.179459 36.925350,2018-11-15,20:38:49.129443
sala,porta,01,117.509491 36.925350,2018-11-15,20:38:49.230178
sala,porta,01,118.287819 36.925350,2018-11-15,20:38:49.436918
sala,porta,01,122.595779 36.925350,2018-11-15,20:38:49.537927
sala,porta,01,122.595779 36.889149,2018-11-15,20:38:49.744651
sala,porta,01,124.297241 36.925350,2018-11-15,20:38:49.845296
sala,porta,01,121.383034 36.925350,2018-11-15,20:38:50.051328
sala,porta,01,121.781250 36.925350,2018-11-15,20:38:50.257540
sala,porta,01,92.946892 36.889149,2018-11-15,20:38:50.357903
sala,porta,01,88.512230 36.925350,2018-11-15,20:38:50.565735
sala,porta,01,117.853401 36.889149,2018-11-15,20:38:50.666113
sala,porta,01,3583.695557 36.925350,2018-11-15,20:38:51.075424
sala,porta,01,73.506783 36.925350,2018-11-15,20:38:51.175803
sala,porta,01,3556.001465 36.925350,2018-11-15,20:38:51.587548
sala,porta,01,68.818710 36.925350,2018-11-15,20:38:51.688085
sala,porta,01,111.880188 36.925350,2018-11-15,20:38:51.894134
sala,porta,01,165.114227 36.925350,2018-11-15,20:38:51.996597
sala,porta,01,115.789932 36.925350,2018-11-15,20:38:52.200150
sala,porta,01,113.183434 36.925350,2018-11-15,20:38:52.379209
sala,porta,01,117.545692 36.925350,2018-11-15,20:38:52.479577
sala,porta,01,118.794640 36.925350,2018-11-15,20:38:52.714775
sala,porta,01,119.572968 36.925350,2018-11-15,20:38:52.815157
sala,porta,01,3583.677490 36.925350,2018-11-15,20:38:53.225923
sala,porta,01,75.715065 36.889149,2018-11-15,20:38:53.326516
sala,porta,01,116.586357 36.925350,2018-11-15,20:38:53.533422
sala,porta,01,3530.769287 36.925350,2018-11-15,20:38:53.825310
sala,porta,01,76.203781 37.359764,2018-11-15,20:38:54.045714
sala,porta,01,117.038872 36.925350,2018-11-15,20:38:54.146108
sala,porta,01,120.152191 36.925350,2018-11-15,20:38:54.351774
sala,porta,01,3550.191162 36.925350,2018-11-15,20:38:54.658014
sala,porta,01,75.715065 37.812283,2018-11-15,20:38:54.864313
sala,porta,01,117.871506 36.907249,2018-11-15,20:38:55.068669
sala,porta,01,117.925804 36.925350,2018-11-15,20:38:55.169012
sala,porta,01,118.396423 36.889149,2018-11-15,20:38:55.375973
sala,porta,01,118.432625 36.889149,2018-11-15,20:38:55.476313
sala,porta,01,117.545692 36.925350,2018-11-15,20:38:55.683031
sala,porta,01,116.242447 36.925350,2018-11-15,20:38:55.784089
sala,porta,01,117.129379 36.925350,2018-11-15,20:38:55.990928
sala,porta,01,114.468582 36.925350,2018-11-15,20:38:56.195067
sala,porta,01,111.916389 36.925350,2018-11-15,20:38:56.295456
sala,porta,01,3579.297119 36.925350,2018-11-15,20:38:56.707042
sala,porta,01,74.864334 32.617390,2018-11-15,20:38:56.807425
sala,porta,01,114.486679 36.925350,2018-11-15,20:38:57.015642
sala,porta,01,137.601227 36.925350,2018-11-15,20:38:57.116052
sala,porta,01,120.876213 36.925350,2018-11-15,20:38:57.321461
sala,porta,01,119.120453 36.889149,2018-11-15,20:38:57.421794
sala,porta,01,110.595039 36.925350,2018-11-15,20:38:57.628882
sala,porta,01,114.034164 36.925350,2018-11-15,20:38:57.769593
sala,porta,01,112.314598 36.925350,2018-11-15,20:38:57.903582
sala,porta,01,120.423698 36.925350,2018-11-15,20:38:58.141295
sala,porta,01,119.536766 36.907249,2018-11-15,20:38:58.241675
sala,porta,01,113.672150 36.925350,2018-11-15,20:38:58.449547
sala,porta,01,119.554863 36.925350,2018-11-15,20:38:58.549923
sala,porta,01,119.971184 36.925350,2018-11-15,20:38:58.755153
sala,porta,01,119.536766 36.889149,2018-11-15,20:38:58.959837
sala,porta,01,119.953079 36.925350,2018-11-15,20:38:59.060163
sala,porta,01,119.971184 36.889149,2018-11-15,20:38:59.269138
sala,porta,01,119.554863 36.925350,2018-11-15,20:38:59.369518
sala,porta,01,120.894318 36.925350,2018-11-15,20:38:59.573141
sala,porta,01,120.459900 36.943451,2018-11-15,20:38:59.676510
sala,porta,01,123.953323 36.925350,2018-11-15,20:38:59.881360
sala,porta,01,114.921097 36.889149,2018-11-15,20:39:00.086551
sala,porta,01,3558.716553 36.925350,2018-11-15,20:39:00.394759
sala,porta,01,78.412064 36.925350,2018-11-15,20:39:00.598463
sala,porta,01,119.536766 36.925350,2018-11-15,20:39:00.698866
sala,porta,01,121.328728 36.889149,2018-11-15,20:39:00.905578
sala,porta,01,119.572968 36.889149,2018-11-15,20:39:01.005984
sala,porta,01,119.953079 36.925350,2018-11-15,20:39:01.212818
sala,porta,01,123.102592 36.889149,2018-11-15,20:39:01.313960
sala,porta,01,119.572968 36.925350,2018-11-15,20:39:01.520001
sala,porta,01,120.043587 37.812283,2018-11-15,20:39:01.724838
sala,porta,01,122.668182 36.925350,2018-11-15,20:39:01.825218
sala,porta,01,120.007385 36.907249,2018-11-15,20:39:02.032058
sala,porta,01,120.930519 36.925350,2018-11-15,20:39:02.132437
sala,porta,01,122.650078 36.925350,2018-11-15,20:39:02.339861
sala,porta,01,120.007385 36.925350,2018-11-15,20:39:02.443046
sala,porta,01,121.328728 36.925350,2018-11-15,20:39:02.646617
sala,porta,01,114.522881 36.925350,2018-11-15,20:39:02.853038
sala,porta,01,116.694962 36.943451,2018-11-15,20:39:02.953408
sala,porta,01,3571.875732 36.889149,2018-11-15,20:39:03.272909
sala,porta,01,38.681114 44.075111,2018-11-15,20:39:03.466279
sala,porta,01,125.618591 36.925350,2018-11-15,20:39:03.597158
sala,porta,01,3558.463135 36.925350,2018-11-15,20:39:03.978907
sala,porta,01,38.681114 36.907249,2018-11-15,20:39:04.182620
sala,porta,01,120.930519 36.925350,2018-11-15,20:39:04.282965
sala,porta,01,125.256577 36.907249,2018-11-15,20:39:04.489962
sala,porta,01,122.595779 36.889149,2018-11-15,20:39:04.591109
sala,porta,01,120.858116 36.925350,2018-11-15,20:39:04.797501
sala,porta,01,120.387497 36.925350,2018-11-15,20:39:04.903049
sala,porta,01,121.292526 36.943451,2018-11-15,20:39:05.104430
sala,porta,01,121.292526 36.925350,2018-11-15,20:39:05.309235
sala,porta,01,120.894318 36.925350,2018-11-15,20:39:05.410110
sala,porta,01,122.668182 36.925350,2018-11-15,20:39:05.616635
sala,porta,01,3569.703857 36.925350,2018-11-15,20:39:05.922459
sala,porta,01,38.282898 36.889149,2018-11-15,20:39:06.129008
sala,porta,01,122.668182 36.925350,2018-11-15,20:39:06.229888
sala,porta,01,3543.801758 36.907249,2018-11-15,20:39:06.623272
sala,porta,01,76.203781 36.925350,2018-11-15,20:39:06.733076
sala,porta,01,120.459900 36.925350,2018-11-15,20:39:06.950137
sala,porta,01,120.894318 36.925350,2018-11-15,20:39:07.055212
sala,porta,01,121.346832 36.925350,2018-11-15,20:39:07.255155
sala,porta,01,120.025482 36.925350,2018-11-15,20:39:07.460688
sala,porta,01,3557.485840 36.925350,2018-11-15,20:39:20.770939
sala,porta,01,38.699215 37.323563,2018-11-15,20:39:21.272151
sala,porta,01,118.342125 36.907249,2018-11-15,20:39:21.773500
sala,porta,01,120.043587 36.925350,2018-11-15,20:39:22.275250
sala,porta,01,119.301460 36.925350,2018-11-15,20:39:22.776556
sala,porta,01,116.278648 36.925350,2018-11-15,20:39:23.277449
sala,porta,01,3547.023682 36.925350,2018-11-15,20:39:23.780006
sala,porta,01,77.090714 37.323563,2018-11-15,20:39:24.281428
sala,porta,01,116.278648 36.925350,2018-11-15,20:39:24.782397
sala,porta,01,117.708595 36.943451,2018-11-15,20:39:25.282979
sala,porta,01,120.459900 36.925350,2018-11-15,20:39:25.783791
sala,porta,01,118.686035 36.925350,2018-11-15,20:39:26.284537
sala,porta,01,119.663467 36.925350,2018-11-15,20:39:26.785287
sala,porta,01,3571.821533 36.925350,2018-11-15,20:39:27.286019
sala,porta,01,76.203781 37.812283,2018-11-15,20:39:27.786762
sala,porta,01,118.704132 36.925350,2018-11-15,20:39:28.287571
sala,porta,01,120.496101 36.889149,2018-11-15,20:39:28.788532
sala,porta,01,119.156654 36.925350,2018-11-15,20:39:29.289298
sala,porta,01,249.173706 36.925350,2018-11-15,20:39:29.790034
sala,porta,01,119.591064 36.925350,2018-11-15,20:39:30.290821
sala,porta,01,119.645370 36.889149,2018-11-15,20:39:30.791556
sala,porta,01,119.627266 36.889149,2018-11-15,20:39:31.292331
sala,porta,01,118.758438 36.889149,2018-11-15,20:39:31.793156
sala,porta,01,121.853653 36.943451,2018-11-15,20:39:32.293959
sala,porta,01,120.097885 36.925350,2018-11-15,20:39:32.794806
sala,porta,01,118.758438 36.925350,2018-11-15,20:39:33.295634
sala,porta,01,118.758438 36.925350,2018-11-15,20:39:33.796507
sala,porta,01,120.079788 36.925350,2018-11-15,20:39:34.297330
sala,porta,01,119.192856 36.889149,2018-11-15,20:39:34.798091
sala,porta,01,119.174751 36.925350,2018-11-15,20:39:35.298854
sala,porta,01,120.441795 36.925350,2018-11-15,20:39:35.799605
sala,porta,01,121.346832 36.925350,2018-11-15,20:39:36.300390
sala,porta,01,121.310631 36.925350,2018-11-15,20:39:36.801164
sala,porta,01,122.668182 36.925350,2018-11-15,20:39:37.301937
sala,porta,01,120.459900 36.925350,2018-11-15,20:39:37.802669
sala,porta,01,121.002922 36.889149,2018-11-15,20:39:38.302933
sala,porta,01,120.152191 36.889149,2018-11-15,20:39:38.803709
sala,porta,01,3553.431152 36.925350,2018-11-15,20:39:39.304473
sala,porta,01,37.794182 36.907249,2018-11-15,20:39:39.805248
sala,porta,01,3556.526367 36.925350,2018-11-15,20:39:40.306018
sala,porta,01,38.282898 36.925350,2018-11-15,20:39:40.806757
sala,porta,01,134.506012 36.925350,2018-11-15,20:39:41.307548
sala,porta,01,136.714294 36.925350,2018-11-15,20:39:41.808387
sala,porta,01,119.283356 36.925350,2018-11-15,20:39:42.309274
sala,porta,01,138.071838 36.925350,2018-11-15,20:39:42.810086
sala,porta,01,135.465347 36.925350,2018-11-15,20:39:43.310921
